count,.pred,by5,isPred,Peak,isPeak,upper,lower
99,104.33794483495353,2024-02-09 18:55:00,0,117.1146390098541,0,NA,NA
103,103.57666996534519,2024-02-09 19:00:00,0,117.1146390098541,0,NA,NA
116,103.43618649629286,2024-02-09 19:05:00,0,117.1146390098541,0,NA,NA
111,115.64793949730287,2024-02-09 19:10:00,0,117.1146390098541,0,NA,NA
107,112.23734930530402,2024-02-09 19:15:00,0,117.1146390098541,0,NA,NA
106,104.45246370506094,2024-02-09 19:20:00,0,117.1146390098541,0,NA,NA
102,102.6429665118302,2024-02-09 19:25:00,0,117.1146390098541,0,NA,NA
105,98.54788465488231,2024-02-09 19:30:00,0,117.1146390098541,0,NA,NA
95,100.03932570462018,2024-02-09 19:35:00,0,117.1146390098541,0,NA,NA
96,85.29963463592975,2024-02-09 19:40:00,0,117.1146390098541,0,NA,NA
98,94.32135334489472,2024-02-09 19:45:00,0,117.1146390098541,0,NA,NA
95,96.51839485898674,2024-02-09 19:50:00,0,117.1146390098541,0,NA,NA
93,90.70249247483231,2024-02-09 19:55:00,0,117.1146390098541,0,NA,NA
87,87.22892616332187,2024-02-09 20:00:00,0,117.1146390098541,0,NA,NA
95,87.66051629389288,2024-02-09 20:05:00,0,117.1146390098541,0,NA,NA
83,95.68688489295005,2024-02-09 20:10:00,0,117.1146390098541,0,NA,NA
88,81.92030671531636,2024-02-09 20:15:00,0,117.1146390098541,0,NA,NA
94,92.22878461486353,2024-02-09 20:20:00,0,117.1146390098541,0,NA,NA
91,95.77733041250458,2024-02-09 20:25:00,0,117.1146390098541,0,NA,NA
82,97.47981504014471,2024-02-09 20:30:00,0,117.1146390098541,0,NA,NA
85,86.38626569379313,2024-02-09 20:35:00,0,117.1146390098541,0,NA,NA
79,90.4899376333574,2024-02-09 20:40:00,0,117.1146390098541,0,NA,NA
81,80.75025307031206,2024-02-09 20:45:00,0,117.1146390098541,0,NA,NA
80,92.78024489315236,2024-02-09 20:50:00,0,117.1146390098541,0,NA,NA
74,81.63381876642786,2024-02-09 20:55:00,0,117.1146390098541,0,NA,NA
64,66.71586662562866,2024-02-09 21:00:00,0,117.1146390098541,0,NA,NA
70,59.23401589461106,2024-02-09 21:05:00,0,117.1146390098541,0,NA,NA
69,68.50972992698196,2024-02-09 21:10:00,0,117.1146390098541,0,NA,NA
63,70.31513713864047,2024-02-09 21:15:00,0,117.1146390098541,0,NA,NA
54,62.448539982658986,2024-02-09 21:20:00,0,117.1146390098541,0,NA,NA
54,55.91857298074887,2024-02-09 21:25:00,0,117.1146390098541,0,NA,NA
51,51.440931836154064,2024-02-09 21:30:00,0,117.1146390098541,0,NA,NA
48,52.46307735264299,2024-02-09 21:35:00,0,117.1146390098541,0,NA,NA
55,50.22269789982223,2024-02-09 21:40:00,0,117.1146390098541,0,NA,NA
53,55.319662835311725,2024-02-09 21:45:00,0,117.1146390098541,0,NA,NA
47,55.68642892031901,2024-02-09 21:50:00,0,117.1146390098541,0,NA,NA
49,49.85120910515139,2024-02-09 21:55:00,0,117.1146390098541,0,NA,NA
49,49.62840500999432,2024-02-09 22:00:00,0,117.1146390098541,0,NA,NA
40,51.70252035885107,2024-02-09 22:05:00,0,117.1146390098541,0,NA,NA
44,39.84148934896397,2024-02-09 22:10:00,0,117.1146390098541,0,NA,NA
44,42.8014968594558,2024-02-09 22:15:00,0,117.1146390098541,0,NA,NA
48,39.510046834101026,2024-02-09 22:20:00,0,117.1146390098541,0,NA,NA
44,49.01629815395471,2024-02-09 22:25:00,0,117.1146390098541,0,NA,NA
38,44.695532162906545,2024-02-09 22:30:00,0,117.1146390098541,0,NA,NA
34,37.5806614443537,2024-02-09 22:35:00,0,117.1146390098541,0,NA,NA
34,33.54619000518635,2024-02-09 22:40:00,0,117.1146390098541,0,NA,NA
27,32.66314132257692,2024-02-09 22:45:00,0,117.1146390098541,0,NA,NA
26,28.788099731974267,2024-02-09 22:50:00,0,117.1146390098541,0,NA,NA
22,34.76478525649105,2024-02-09 22:55:00,0,117.1146390098541,0,NA,NA
0,31.256146576103607,2024-02-09 23:00:00,0,117.1146390098541,0,NA,NA
0,30.36095755026776,2024-02-09 23:05:00,0,117.1146390098541,0,NA,NA
0,0.4222924633006519,2024-02-09 23:10:00,0,117.1146390098541,0,NA,NA
0,2.5172399129837135,2024-02-09 23:15:00,0,117.1146390098541,0,NA,NA
0,3.7756083077598124,2024-02-09 23:20:00,0,117.1146390098541,0,NA,NA
0,3.522114656311663,2024-02-09 23:25:00,0,117.1146390098541,0,NA,NA
0,2.0562270042949047,2024-02-09 23:30:00,0,117.1146390098541,0,NA,NA
0,2.5067185268773233,2024-02-09 23:35:00,0,117.1146390098541,0,NA,NA
0,3.3912986827352656,2024-02-09 23:40:00,0,117.1146390098541,0,NA,NA
0,1.6097279975436296,2024-02-09 23:45:00,0,117.1146390098541,0,NA,NA
0,2.8251348160888394,2024-02-09 23:50:00,0,117.1146390098541,0,NA,NA
0,0.26996627224116393,2024-02-09 23:55:00,0,117.1146390098541,0,NA,NA
0,1.4118873377442933,2024-02-10 00:00:00,0,117.1146390098541,0,NA,NA
0,3.3173213113105,2024-02-10 00:05:00,0,117.1146390098541,0,NA,NA
0,3.545945563594116,2024-02-10 00:10:00,0,117.1146390098541,0,NA,NA
0,5.141764644717512,2024-02-10 00:15:00,0,117.1146390098541,0,NA,NA
0,0.5084528258412401,2024-02-10 00:20:00,0,117.1146390098541,0,NA,NA
0,3.73692945282105,2024-02-10 00:25:00,0,117.1146390098541,0,NA,NA
0,2.9752606836280933,2024-02-10 00:30:00,0,117.1146390098541,0,NA,NA
0,2.0310358092081366,2024-02-10 00:35:00,0,117.1146390098541,0,NA,NA
0,3.927967774043493,2024-02-10 00:40:00,0,117.1146390098541,0,NA,NA
0,-0.7635062466954325,2024-02-10 00:45:00,0,117.1146390098541,0,NA,NA
0,3.987377958471066,2024-02-10 00:50:00,0,117.1146390098541,0,NA,NA
0,5.651377693746647,2024-02-10 00:55:00,0,117.1146390098541,0,NA,NA
0,1.961247447291592,2024-02-10 01:00:00,0,117.1146390098541,0,NA,NA
0,4.629083389189484,2024-02-10 01:05:00,0,117.1146390098541,0,NA,NA
0,3.7077593780681846,2024-02-10 01:10:00,0,117.1146390098541,0,NA,NA
0,4.815344012033316,2024-02-10 01:15:00,0,117.1146390098541,0,NA,NA
0,1.7753699619505965,2024-02-10 01:20:00,0,117.1146390098541,0,NA,NA
0,2.666112807088762,2024-02-10 01:25:00,0,117.1146390098541,0,NA,NA
0,4.051725405609596,2024-02-10 01:30:00,0,117.1146390098541,0,NA,NA
0,2.954483536658837,2024-02-10 01:35:00,0,117.1146390098541,0,NA,NA
0,2.4627623731036214,2024-02-10 01:40:00,0,117.1146390098541,0,NA,NA
0,2.5908941972558495,2024-02-10 01:45:00,0,117.1146390098541,0,NA,NA
0,3.4209061362943087,2024-02-10 01:50:00,0,117.1146390098541,0,NA,NA
0,4.600547137922904,2024-02-10 01:55:00,0,117.1146390098541,0,NA,NA
0,3.52810598700615,2024-02-10 02:00:00,0,117.1146390098541,0,NA,NA
0,2.4503278703471016,2024-02-10 02:05:00,0,117.1146390098541,0,NA,NA
0,5.408772875525736,2024-02-10 02:10:00,0,117.1146390098541,0,NA,NA
0,2.1187357329978758,2024-02-10 02:15:00,0,117.1146390098541,0,NA,NA
0,2.3512419303500414,2024-02-10 02:20:00,0,117.1146390098541,0,NA,NA
0,3.6692583876452556,2024-02-10 02:25:00,0,117.1146390098541,0,NA,NA
0,5.070771190337026,2024-02-10 02:30:00,0,117.1146390098541,0,NA,NA
0,1.8925881255344301,2024-02-10 02:35:00,0,117.1146390098541,0,NA,NA
0,1.667846406149421,2024-02-10 02:40:00,0,117.1146390098541,0,NA,NA
0,1.9733195370338728,2024-02-10 02:45:00,0,117.1146390098541,0,NA,NA
0,3.5179411782514887,2024-02-10 02:50:00,0,117.1146390098541,0,NA,NA
0,3.384523379158436,2024-02-10 02:55:00,0,117.1146390098541,0,NA,NA
0,1.0040058219385757,2024-02-10 03:00:00,0,117.1146390098541,0,NA,NA
0,2.8985733181911675,2024-02-10 03:05:00,0,117.1146390098541,0,NA,NA
0,2.6089003471536634,2024-02-10 03:10:00,0,117.1146390098541,0,NA,NA
0,3.911696718962146,2024-02-10 03:15:00,0,117.1146390098541,0,NA,NA
0,2.57939849765141,2024-02-10 03:20:00,0,117.1146390098541,0,NA,NA
0,2.6010239538614277,2024-02-10 03:25:00,0,117.1146390098541,0,NA,NA
0,3.721500307275077,2024-02-10 03:30:00,0,117.1146390098541,0,NA,NA
0,4.366131733581,2024-02-10 03:35:00,0,117.1146390098541,0,NA,NA
0,2.3551857551137827,2024-02-10 03:40:00,0,117.1146390098541,0,NA,NA
0,-0.06493430781103268,2024-02-10 03:45:00,0,117.1146390098541,0,NA,NA
0,1.0329392675156974,2024-02-10 03:50:00,0,117.1146390098541,0,NA,NA
0,2.347560485475011,2024-02-10 03:55:00,0,117.1146390098541,0,NA,NA
0,3.03726762497884,2024-02-10 04:00:00,0,117.1146390098541,0,NA,NA
0,5.637650262630674,2024-02-10 04:05:00,0,117.1146390098541,0,NA,NA
0,3.555329355833681,2024-02-10 04:10:00,0,117.1146390098541,0,NA,NA
0,0.7722172950720033,2024-02-10 04:15:00,0,117.1146390098541,0,NA,NA
0,1.9036240974033583,2024-02-10 04:20:00,0,117.1146390098541,0,NA,NA
0,2.0311266088570434,2024-02-10 04:25:00,0,117.1146390098541,0,NA,NA
0,-0.04247680878028613,2024-02-10 04:30:00,0,117.1146390098541,0,NA,NA
0,-3.917208694641339,2024-02-10 04:35:00,0,117.1146390098541,0,NA,NA
0,-6.975188710159009,2024-02-10 04:40:00,0,117.1146390098541,0,NA,NA
0,-11.112605703266683,2024-02-10 04:45:00,0,117.1146390098541,0,NA,NA
0,-32.94445256064137,2024-02-10 04:50:00,0,117.1146390098541,0,NA,NA
0,-0.4565933292025647,2024-02-10 04:55:00,0,117.1146390098541,0,NA,NA
0,-1.296944394529252,2024-02-10 05:00:00,0,117.1146390098541,0,NA,NA
0,-0.30415840315659504,2024-02-10 05:05:00,0,117.1146390098541,0,NA,NA
0,0.3085810824632647,2024-02-10 05:10:00,0,117.1146390098541,0,NA,NA
0,-0.16301025743462563,2024-02-10 05:15:00,0,117.1146390098541,0,NA,NA
0,1.0482029098016952,2024-02-10 05:20:00,0,117.1146390098541,0,NA,NA
0,0.6165336182986012,2024-02-10 05:25:00,0,117.1146390098541,0,NA,NA
0,-0.16253270083711857,2024-02-10 05:30:00,0,117.1146390098541,0,NA,NA
0,-0.02784111832502802,2024-02-10 05:35:00,0,117.1146390098541,0,NA,NA
0,-0.19374901034180383,2024-02-10 05:40:00,0,117.1146390098541,0,NA,NA
0,-1.0295874228330877,2024-02-10 05:45:00,0,117.1146390098541,0,NA,NA
0,-0.6481881445291293,2024-02-10 05:50:00,0,117.1146390098541,0,NA,NA
0,-0.9647939713349408,2024-02-10 05:55:00,0,117.1146390098541,0,NA,NA
0,-0.4410864893021258,2024-02-10 06:00:00,0,117.1146390098541,0,NA,NA
0,0.015213210117202041,2024-02-10 06:05:00,0,117.1146390098541,0,NA,NA
0,0.3076308489671585,2024-02-10 06:10:00,0,117.1146390098541,0,NA,NA
0,-0.45262005940109074,2024-02-10 06:15:00,0,117.1146390098541,0,NA,NA
0,-0.7277687353400966,2024-02-10 06:20:00,0,117.1146390098541,0,NA,NA
0,-0.3376878208256766,2024-02-10 06:25:00,0,117.1146390098541,0,NA,NA
0,-0.4956516899064153,2024-02-10 06:30:00,0,117.1146390098541,0,NA,NA
0,-0.37597015064507533,2024-02-10 06:35:00,0,117.1146390098541,0,NA,NA
0,-0.3651000139542868,2024-02-10 06:40:00,0,117.1146390098541,0,NA,NA
0,0.6012782826909706,2024-02-10 06:45:00,0,117.1146390098541,0,NA,NA
0,0.7911716323568945,2024-02-10 06:50:00,0,117.1146390098541,0,NA,NA
0,1.3952341691408894,2024-02-10 06:55:00,0,117.1146390098541,0,NA,NA
0,8.366491944382046,2024-02-10 07:00:00,0,117.1146390098541,0,NA,NA
0,5.940766456103505,2024-02-10 07:05:00,0,117.1146390098541,0,NA,NA
0,5.911064417142491,2024-02-10 07:10:00,0,117.1146390098541,0,NA,NA
0,4.961793469552039,2024-02-10 07:15:00,0,117.1146390098541,0,NA,NA
0,4.8217501869490125,2024-02-10 07:20:00,0,117.1146390098541,0,NA,NA
0,3.13549471822803,2024-02-10 07:25:00,0,117.1146390098541,0,NA,NA
0,3.8720698462872507,2024-02-10 07:30:00,0,117.1146390098541,0,NA,NA
0,3.209487947178024,2024-02-10 07:35:00,0,117.1146390098541,0,NA,NA
0,2.364347703842612,2024-02-10 07:40:00,0,117.1146390098541,0,NA,NA
0,2.3650573930169427,2024-02-10 07:45:00,0,117.1146390098541,0,NA,NA
0,1.8756867337557788,2024-02-10 07:50:00,0,117.1146390098541,0,NA,NA
0,2.213188054945169,2024-02-10 07:55:00,0,117.1146390098541,0,NA,NA
0,0.579179341394175,2024-02-10 08:00:00,0,117.1146390098541,0,NA,NA
26,2.3268206740642157,2024-02-10 08:05:00,0,117.1146390098541,0,NA,NA
32,30.961641443812923,2024-02-10 08:10:00,0,117.1146390098541,0,NA,NA
36,36.66542762912931,2024-02-10 08:15:00,0,117.1146390098541,0,NA,NA
41,40.65870040127513,2024-02-10 08:20:00,0,117.1146390098541,0,NA,NA
42,45.3358577945743,2024-02-10 08:25:00,0,117.1146390098541,0,NA,NA
41,45.36162168763153,2024-02-10 08:30:00,0,117.1146390098541,0,NA,NA
42,42.84353975871701,2024-02-10 08:35:00,0,117.1146390098541,0,NA,NA
49,42.542512329610645,2024-02-10 08:40:00,0,117.1146390098541,0,NA,NA
52,50.936377375070656,2024-02-10 08:45:00,0,117.1146390098541,0,NA,NA
53,53.62619493240893,2024-02-10 08:50:00,0,117.1146390098541,0,NA,NA
61,52.76463099486893,2024-02-10 08:55:00,0,117.1146390098541,0,NA,NA
63,60.196581340122094,2024-02-10 09:00:00,0,117.1146390098541,0,NA,NA
65,62.16649137244075,2024-02-10 09:05:00,0,117.1146390098541,0,NA,NA
64,67.0920022585317,2024-02-10 09:10:00,0,117.1146390098541,0,NA,NA
68,65.84417344656907,2024-02-10 09:15:00,0,117.1146390098541,0,NA,NA
65,70.18383466992648,2024-02-10 09:20:00,0,117.1146390098541,0,NA,NA
75,66.4052857290342,2024-02-10 09:25:00,0,117.1146390098541,0,NA,NA
84,77.11114954307723,2024-02-10 09:30:00,0,117.1146390098541,0,NA,NA
88,85.2326901261596,2024-02-10 09:35:00,0,117.1146390098541,0,NA,NA
85,90.09066932234302,2024-02-10 09:40:00,0,117.1146390098541,0,NA,NA
92,84.47420414272214,2024-02-10 09:45:00,0,117.1146390098541,0,NA,NA
96,91.0409724487236,2024-02-10 09:50:00,0,117.1146390098541,0,NA,NA
92,94.51647692155191,2024-02-10 09:55:00,0,117.1146390098541,0,NA,NA
97,91.36812415712535,2024-02-10 10:00:00,0,117.1146390098541,0,NA,NA
106,98.58548801936037,2024-02-10 10:05:00,0,117.1146390098541,0,NA,NA
102,108.81726927609157,2024-02-10 10:10:00,0,117.1146390098541,0,NA,NA
105,104.43926483306714,2024-02-10 10:15:00,0,117.1146390098541,0,NA,NA
109,106.82736511340627,2024-02-10 10:20:00,0,117.1146390098541,0,NA,NA
112,109.7703516743512,2024-02-10 10:25:00,0,117.1146390098541,0,NA,NA
112,112.15722537418412,2024-02-10 10:30:00,0,117.1146390098541,0,NA,NA
113,111.3382751302715,2024-02-10 10:35:00,0,117.1146390098541,0,NA,NA
115,111.76343614183813,2024-02-10 10:40:00,0,117.1146390098541,0,NA,NA
112,114.2126259388112,2024-02-10 10:45:00,0,117.1146390098541,0,NA,NA
115,110.29000386977322,2024-02-10 10:50:00,0,117.1146390098541,0,NA,NA
107,114.62206965737961,2024-02-10 10:55:00,0,117.1146390098541,0,NA,NA
101,103.91976678275113,2024-02-10 11:00:00,0,117.1146390098541,0,NA,NA
105,100.20869264371657,2024-02-10 11:05:00,0,117.1146390098541,0,NA,NA
98,106.34199272530584,2024-02-10 11:10:00,0,117.1146390098541,0,NA,NA
86,97.94779978624913,2024-02-10 11:15:00,0,117.1146390098541,0,NA,NA
87,86.74932646364992,2024-02-10 11:20:00,0,117.1146390098541,0,NA,NA
85,85.37039292787892,2024-02-10 11:25:00,0,117.1146390098541,0,NA,NA
84,84.05930859997629,2024-02-10 11:30:00,0,117.1146390098541,0,NA,NA
81,83.93028111419822,2024-02-10 11:35:00,0,117.1146390098541,0,NA,NA
83,81.09734171965077,2024-02-10 11:40:00,0,117.1146390098541,0,NA,NA
81,83.6569324048916,2024-02-10 11:45:00,0,117.1146390098541,0,NA,NA
85,81.31867551040646,2024-02-10 11:50:00,0,117.1146390098541,0,NA,NA
85,85.26763295013993,2024-02-10 11:55:00,0,117.1146390098541,0,NA,NA
88,83.8649562416244,2024-02-10 12:00:00,0,117.1146390098541,0,NA,NA
86,89.27107716088099,2024-02-10 12:05:00,0,117.1146390098541,0,NA,NA
102,89.58830132321314,2024-02-10 12:10:00,0,117.1146390098541,0,NA,NA
110,106.55807098315351,2024-02-10 12:15:00,0,117.1146390098541,0,NA,NA
108,113.41795724667486,2024-02-10 12:20:00,0,117.1146390098541,0,NA,NA
104,110.20011333555169,2024-02-10 12:25:00,0,117.1146390098541,0,NA,NA
118,103.48855984081136,2024-02-10 12:30:00,0,117.1146390098541,0,NA,NA
121,118.11106265337554,2024-02-10 12:35:00,0,117.1146390098541,0,NA,NA
125,121.63849955484375,2024-02-10 12:40:00,0,117.1146390098541,0,NA,NA
126,125.91391924320176,2024-02-10 12:45:00,0,117.1146390098541,0,NA,NA
122,126.58348544131262,2024-02-10 12:50:00,0,117.1146390098541,0,NA,NA
118,121.14637786000591,2024-02-10 12:55:00,0,117.1146390098541,0,NA,NA
124,115.07549986111275,2024-02-10 13:00:00,0,117.1146390098541,0,NA,NA
119,123.46408070337539,2024-02-10 13:05:00,0,117.1146390098541,0,NA,NA
122,118.11493384547218,2024-02-10 13:10:00,0,117.1146390098541,0,NA,NA
119,122.42122474345327,2024-02-10 13:15:00,0,117.1146390098541,0,NA,NA
113,117.98611466359327,2024-02-10 13:20:00,0,117.1146390098541,0,NA,NA
103,109.58661762887803,2024-02-10 13:25:00,0,117.1146390098541,0,NA,NA
97,98.99009112282893,2024-02-10 13:30:00,0,117.1146390098541,0,NA,NA
94,93.08394416783896,2024-02-10 13:35:00,0,117.1146390098541,0,NA,NA
97,90.95508784660889,2024-02-10 13:40:00,0,117.1146390098541,0,NA,NA
88,94.88444388733812,2024-02-10 13:45:00,0,117.1146390098541,0,NA,NA
95,84.89807081096522,2024-02-10 13:50:00,0,117.1146390098541,0,NA,NA
88,93.20604775681943,2024-02-10 13:55:00,0,117.1146390098541,0,NA,NA
87,84.87513833634172,2024-02-10 14:00:00,0,117.1146390098541,0,NA,NA
79,86.89177625478226,2024-02-10 14:05:00,0,117.1146390098541,0,NA,NA
78,78.47809578726199,2024-02-10 14:10:00,0,117.1146390098541,0,NA,NA
87,78.5481731635328,2024-02-10 14:15:00,0,117.1146390098541,0,NA,NA
83,88.06979509339652,2024-02-10 14:20:00,0,117.1146390098541,0,NA,NA
82,84.409082262004,2024-02-10 14:25:00,0,117.1146390098541,0,NA,NA
81,82.7201716310898,2024-02-10 14:30:00,0,117.1146390098541,0,NA,NA
88,82.83550276021569,2024-02-10 14:35:00,0,117.1146390098541,0,NA,NA
87,88.03483565191384,2024-02-10 14:40:00,0,117.1146390098541,0,NA,NA
91,88.56200970199293,2024-02-10 14:45:00,0,117.1146390098541,0,NA,NA
88,91.59870993458958,2024-02-10 14:50:00,0,117.1146390098541,0,NA,NA
96,89.37609387849945,2024-02-10 14:55:00,0,117.1146390098541,0,NA,NA
102,96.60801327785404,2024-02-10 15:00:00,0,117.1146390098541,0,NA,NA
104,104.51401442361598,2024-02-10 15:05:00,0,117.1146390098541,0,NA,NA
104,106.21140866435124,2024-02-10 15:10:00,0,117.1146390098541,0,NA,NA
109,106.53459109536402,2024-02-10 15:15:00,0,117.1146390098541,0,NA,NA
105,111.21703206898572,2024-02-10 15:20:00,0,117.1146390098541,0,NA,NA
111,107.0759289422418,2024-02-10 15:25:00,0,117.1146390098541,0,NA,NA
114,111.73610483417853,2024-02-10 15:30:00,0,117.1146390098541,0,NA,NA
115,114.5869044481141,2024-02-10 15:35:00,0,117.1146390098541,0,NA,NA
116,116.7078913581651,2024-02-10 15:40:00,0,117.1146390098541,0,NA,NA
110,116.60380968119031,2024-02-10 15:45:00,0,117.1146390098541,0,NA,NA
106,107.84391878744911,2024-02-10 15:50:00,0,117.1146390098541,0,NA,NA
105,103.81178489482673,2024-02-10 15:55:00,0,117.1146390098541,0,NA,NA
104,102.46170203102686,2024-02-10 16:00:00,0,117.1146390098541,0,NA,NA
106,104.06399018760823,2024-02-10 16:05:00,0,117.1146390098541,0,NA,NA
102,107.55973241812555,2024-02-10 16:10:00,0,117.1146390098541,0,NA,NA
102,101.59727499108551,2024-02-10 16:15:00,0,117.1146390098541,0,NA,NA
102,102.69684280807154,2024-02-10 16:20:00,0,117.1146390098541,0,NA,NA
113,101.3678399717525,2024-02-10 16:25:00,0,117.1146390098541,0,NA,NA
115,113.17488221634979,2024-02-10 16:30:00,0,117.1146390098541,0,NA,NA
126,116.2348048713772,2024-02-10 16:35:00,0,117.1146390098541,0,NA,NA
127,128.8411621575753,2024-02-10 16:40:00,0,117.1146390098541,0,NA,NA
140,128.07088070804747,2024-02-10 16:45:00,0,117.1146390098541,0,NA,NA
138,141.33486716627976,2024-02-10 16:50:00,0,117.1146390098541,0,NA,NA
147,139.06660695748576,2024-02-10 16:55:00,0,117.1146390098541,0,NA,NA
147,147.38884268103615,2024-02-10 17:00:00,0,117.1146390098541,0,NA,NA
150,147.56331938687015,2024-02-10 17:05:00,0,117.1146390098541,0,NA,NA
153,151.04580875356038,2024-02-10 17:10:00,0,117.1146390098541,0,NA,NA
153,152.6891573639674,2024-02-10 17:15:00,0,117.1146390098541,0,NA,NA
151,152.66380270139092,2024-02-10 17:20:00,0,117.1146390098541,0,NA,NA
154,147.63377976959507,2024-02-10 17:25:00,0,117.1146390098541,0,NA,NA
148,150.05580988407957,2024-02-10 17:30:00,0,117.1146390098541,0,NA,NA
129,144.02235707192864,2024-02-10 17:35:00,0,117.1146390098541,0,NA,NA
100,122.29430969676099,2024-02-10 17:40:00,0,117.1146390098541,0,NA,NA
81,92.47747615952312,2024-02-10 17:45:00,0,117.1146390098541,0,NA,NA
66,73.14678318156425,2024-02-10 17:50:00,0,117.1146390098541,0,NA,NA
48,58.8591868975571,2024-02-10 17:55:00,0,117.1146390098541,0,NA,NA
17,41.549527921301426,2024-02-10 18:00:00,0,117.1146390098541,0,NA,NA
0,10.203423441628326,2024-02-10 18:05:00,0,117.1146390098541,0,NA,NA
0,-4.659008310866115,2024-02-10 18:10:00,0,117.1146390098541,0,NA,NA
0,-3.2034797373218766,2024-02-10 18:15:00,0,117.1146390098541,0,NA,NA
0,-0.572028441339349,2024-02-10 18:20:00,0,117.1146390098541,0,NA,NA
0,0.10809722251380341,2024-02-10 18:25:00,0,117.1146390098541,0,NA,NA
0,2.0510141896057337,2024-02-10 18:30:00,0,117.1146390098541,0,NA,NA
0,1.002696531846704,2024-02-10 18:35:00,0,117.1146390098541,0,NA,NA
